City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches (last 3 hrs),Snow inches (last 3 hrs)
231,Ilulissat,GL,2020-04-18 01:24:56,69.22,-51.1,26.6,79,98,4.7,overcast clouds,0.0,0.0
232,Ibra,OM,2020-04-18 01:24:56,22.69,58.53,76.28,50,0,2.95,clear sky,0.0,0.0
233,Ayan,RU,2020-04-18 01:24:57,56.45,138.17,22.57,81,3,11.21,clear sky,0.0,0.0
234,Nha Trang,VN,2020-04-18 01:23:26,12.25,109.18,84.2,89,40,2.24,scattered clouds,0.0,0.0
235,Luderitz,NA,2020-04-18 01:24:38,-26.65,15.16,53.6,93,1,2.24,clear sky,0.0,0.0
236,Bhabua,IN,2020-04-18 01:24:57,25.05,83.62,80.17,28,18,1.28,few clouds,0.0,0.0
237,Cabatuan,PH,2020-04-18 01:24:58,10.88,122.49,83.88,69,16,8.99,few clouds,0.0,0.0
238,Cabo San Lucas,MX,2020-04-18 01:24:58,22.89,-109.91,80.01,77,5,26.4,clear sky,0.0,0.0
239,Nouakchott,MR,2020-04-18 01:24:00,18.09,-15.98,66.2,82,32,16.11,scattered clouds,0.0,0.0
240,Porto Seguro,BR,2020-04-18 01:22:42,-16.45,-39.06,73.4,94,75,3.36,moderate rain,0.0,0.0
241,Port Hedland,AU,2020-04-18 01:24:59,-20.32,118.57,89.6,46,99,3.36,overcast clouds,0.0,0.0
242,Sahiwal,PK,2020-04-18 01:24:59,31.97,72.33,64.35,74,44,4.9,scattered clouds,0.0,0.0
243,Kruisfontein,ZA,2020-04-18 01:24:59,-34.0,24.73,56.88,84,81,1.79,broken clouds,0.0,0.0
244,Aguililla,MX,2020-04-18 01:24:59,18.73,-102.73,88.11,19,76,4.29,broken clouds,0.0,0.0
245,Padang,ID,2020-04-18 01:25:00,-0.95,100.35,78.46,76,73,4.56,light rain,1.18,0.0
246,Kichera,RU,2020-04-18 01:25:00,55.94,110.1,36.28,68,100,4.29,snow,0.0,2.19
247,Vila Franca Do Campo,PT,2020-04-18 01:24:05,37.72,-25.43,53.6,81,20,2.24,few clouds,0.0,0.0
248,Yar-Sale,RU,2020-04-18 01:25:01,66.83,70.83,35.73,97,100,16.62,overcast clouds,0.0,0.0
249,Jiquilpan,MX,2020-04-18 01:25:01,19.78,-103.78,83.32,19,79,9.53,broken clouds,0.0,0.0
250,Elko,US,2020-04-18 01:25:01,41.0,-115.5,55.99,20,68,4.0,broken clouds,0.0,0.0
251,Shache,CN,2020-04-18 01:25:01,38.42,77.24,52.9,60,100,5.93,moderate rain,5.69,0.0
252,Lac Du Bonnet,CA,2020-04-18 01:25:02,50.25,-96.06,50.0,36,94,5.99,overcast clouds,0.0,0.0
253,Dibai,IN,2020-04-18 01:25:02,28.22,78.25,77.32,32,12,6.58,few clouds,0.0,0.0
254,Nanortalik,GL,2020-04-18 01:25:02,60.14,-45.24,29.12,90,100,16.46,light snow,0.0,0.31
255,San Rafael Del Sur,NI,2020-04-18 01:25:02,11.85,-86.44,89.6,49,20,11.41,few clouds,0.0,0.0
256,Bull Savanna,JM,2020-04-18 01:25:02,17.89,-77.59,76.35,76,60,5.82,light rain,0.34,0.0
257,Lompoc,US,2020-04-18 01:23:25,34.64,-120.46,57.2,76,90,6.93,overcast clouds,0.0,0.0
258,Chuy,UY,2020-04-18 01:25:03,-33.7,-53.46,61.61,81,23,5.68,few clouds,0.0,0.0
259,Ilhabela,BR,2020-04-18 01:25:03,-23.78,-45.36,71.06,67,95,5.46,overcast clouds,0.0,0.0
260,Nome,US,2020-04-18 01:25:03,64.5,-165.41,36.0,100,90,13.87,light rain,0.0,0.0
261,Antalya,TR,2020-04-18 01:25:03,36.77,30.72,55.4,66,2,5.82,clear sky,0.0,0.0
262,Vaitape,PF,2020-04-18 01:25:04,-16.52,-151.75,83.64,68,100,7.54,overcast clouds,0.0,0.0
263,Tabas,IR,2020-04-18 01:25:04,33.6,56.92,68.0,37,72,4.7,broken clouds,0.0,0.0
264,Rio De Janeiro,BR,2020-04-18 01:22:40,-22.9,-43.21,71.6,88,90,5.82,overcast clouds,0.0,0.0
265,Ahipara,NZ,2020-04-18 01:23:03,-35.17,173.17,66.33,89,42,15.48,light rain,1.03,0.0
266,San Quintin,MX,2020-04-18 01:25:05,30.48,-115.95,62.19,66,16,13.56,few clouds,0.0,0.0
267,Cessnock,AU,2020-04-18 01:21:28,-32.83,151.35,70.0,43,83,3.98,broken clouds,0.0,0.0
268,Kintinku,TZ,2020-04-18 01:25:05,-5.88,35.23,68.0,88,20,11.41,few clouds,0.0,0.0
269,Pachino,IT,2020-04-18 01:25:05,36.72,15.09,57.99,100,34,1.12,fog,0.0,0.0
270,Oussouye,SN,2020-04-18 01:25:06,12.48,-16.55,78.8,54,0,4.7,clear sky,0.0,0.0
271,Teguldet,RU,2020-04-18 01:25:06,57.31,88.17,32.65,89,0,3.87,clear sky,0.0,0.0
272,San Ramon De La Nueva Oran,AR,2020-04-18 01:25:06,-23.13,-64.33,64.99,93,29,2.17,scattered clouds,0.0,0.0
273,Soure,BR,2020-04-18 01:25:06,-0.72,-48.52,77.22,87,100,6.11,overcast clouds,0.0,0.0
274,Araripe,BR,2020-04-18 01:23:09,-7.21,-40.05,68.94,80,83,2.06,light rain,1.36,0.0
275,Cauquenes,CL,2020-04-18 01:25:07,-35.97,-72.32,63.66,76,78,5.41,broken clouds,0.0,0.0
276,Xifeng,CN,2020-04-18 01:25:07,42.74,124.72,54.05,39,56,4.81,broken clouds,0.0,0.0
277,Yeppoon,AU,2020-04-18 01:25:07,-23.13,150.73,87.8,45,31,9.17,scattered clouds,0.0,0.0
278,La Asuncion,VE,2020-04-18 01:25:08,11.03,-63.86,80.6,78,98,17.22,overcast clouds,0.0,0.0
279,Japura,ID,2020-04-18 01:25:08,-0.32,102.35,74.88,92,67,1.28,light rain,0.18,0.0
280,Sao Felix Do Xingu,BR,2020-04-18 01:25:08,-6.64,-51.99,71.17,92,100,1.48,light rain,0.24,0.0
281,Mar Del Plata,AR,2020-04-18 01:20:17,-38.0,-57.56,63.0,77,42,10.29,scattered clouds,0.0,0.0
282,Yumen,CN,2020-04-18 01:25:08,40.28,97.2,47.07,31,57,3.65,broken clouds,0.0,0.0
283,Sibut,CF,2020-04-18 01:25:09,5.72,19.07,78.22,61,91,6.04,overcast clouds,0.0,0.0
284,Havelock,US,2020-04-18 01:20:22,34.88,-76.9,66.99,59,1,13.87,clear sky,0.0,0.0
285,Vila,PT,2020-04-18 01:25:09,42.03,-8.16,51.8,100,90,6.93,fog,0.0,0.0
286,Talkha,EG,2020-04-18 01:25:09,31.05,31.38,57.22,90,0,5.46,clear sky,0.0,0.0
287,Cidreira,BR,2020-04-18 01:25:10,-30.18,-50.21,65.32,85,10,6.11,clear sky,0.0,0.0
288,Srednekolymsk,RU,2020-04-18 01:25:10,67.45,153.68,0.99,92,100,11.14,overcast clouds,0.0,0.0
289,The Valley,AI,2020-04-18 01:25:10,18.22,-63.06,80.6,69,20,8.05,few clouds,0.0,0.0
290,Kabanjahe,ID,2020-04-18 01:25:10,3.1,98.49,80.6,88,20,3.36,few clouds,0.0,0.0
291,Sobral,BR,2020-04-18 01:25:11,-3.69,-40.35,74.3,92,97,1.79,light rain,0.67,0.0
292,Thinadhoo,MV,2020-04-18 01:25:11,0.53,72.93,84.45,75,20,9.15,few clouds,0.0,0.0
293,Lamar,US,2020-04-18 01:24:42,33.67,-95.58,50.0,76,1,9.17,clear sky,0.0,0.0
294,Urumqi,CN,2020-04-18 01:25:11,43.8,87.6,55.4,62,84,4.47,broken clouds,0.0,0.0
295,Nsoko,SZ,2020-04-18 01:25:07,-27.03,31.95,68.0,94,2,0.94,clear sky,0.0,0.0
296,Ntungamo,UG,2020-04-18 01:25:12,-0.88,29.65,65.1,62,100,1.25,light rain,0.27,0.0
297,Qui Nhon,VN,2020-04-18 01:25:12,13.77,109.23,79.65,83,100,2.75,overcast clouds,0.0,0.0
298,Gravdal,NO,2020-04-18 01:25:12,68.12,13.5,37.63,96,100,13.22,light rain,0.88,0.0
299,Iquique,CL,2020-04-18 01:25:12,-20.22,-70.14,66.2,77,17,9.17,few clouds,0.0,0.0
300,Albion,US,2020-04-18 01:25:12,42.24,-84.75,33.8,86,90,3.36,overcast clouds,0.0,0.0
301,Tumarbong,PH,2020-04-18 01:25:13,10.38,119.46,86.04,69,44,8.14,light rain,0.29,0.0
302,Coahuayana,MX,2020-04-18 01:25:13,18.73,-103.68,86.2,37,49,6.24,scattered clouds,0.0,0.0
303,Tucano,BR,2020-04-18 01:25:13,-10.96,-38.79,74.17,86,76,5.12,light rain,0.19,0.0
304,Jinxiang,CN,2020-04-18 01:25:13,22.86,115.7,77.0,75,99,2.48,overcast clouds,0.0,0.0
305,Newberry,US,2020-04-18 01:25:13,34.27,-81.62,59.0,62,1,3.36,clear sky,0.0,0.0
306,Lienz,AT,2020-04-18 01:25:14,46.83,12.77,39.99,80,54,3.47,broken clouds,0.0,0.0
307,Erzin,TR,2020-04-18 01:21:40,36.96,36.2,63.0,100,0,1.12,clear sky,0.0,0.0
308,Lodwar,KE,2020-04-18 01:25:14,3.12,35.6,85.53,46,66,13.2,light rain,0.26,0.0
309,Weligama,LK,2020-04-18 01:25:14,5.97,80.42,78.04,88,19,5.3,light rain,0.5,0.0
310,Husavik,IS,2020-04-18 01:25:15,66.04,-17.34,46.4,75,26,23.04,scattered clouds,0.0,0.0
311,Leningradskiy,RU,2020-04-18 01:25:15,69.38,178.42,10.69,93,97,11.92,overcast clouds,0.0,0.0
312,Atchison,US,2020-04-18 01:25:15,39.56,-95.12,42.8,60,1,5.82,clear sky,0.0,0.0
313,Rjukan,NO,2020-04-18 01:22:05,59.88,8.59,32.0,78,0,7.0,clear sky,0.0,0.0
314,Ovsyanka,RU,2020-04-18 01:25:16,55.96,92.55,37.4,74,0,4.47,clear sky,0.0,0.0
315,Kudahuvadhoo,MV,2020-04-18 01:21:04,2.67,72.89,84.61,72,47,7.47,light rain,1.13,0.0
316,Gambela,ET,2020-04-18 01:25:16,8.25,34.58,81.05,38,43,1.99,scattered clouds,0.0,0.0
317,Poum,NC,2020-04-18 01:25:16,-20.23,164.02,78.76,75,96,9.62,overcast clouds,0.0,0.0
318,Plettenberg Bay,ZA,2020-04-18 01:24:50,-34.05,23.37,60.06,79,71,2.59,broken clouds,0.0,0.0
319,Norman Wells,CA,2020-04-18 01:25:17,65.28,-126.83,39.2,55,75,2.24,broken clouds,0.0,0.0
320,Port Blair,IN,2020-04-18 01:21:40,11.67,92.75,82.92,72,17,3.27,few clouds,0.0,0.0
321,Mecca,SA,2020-04-18 01:25:17,21.43,39.83,72.37,47,0,3.09,clear sky,0.0,0.0
322,Yellowknife,CA,2020-04-18 01:25:17,62.46,-114.35,28.0,58,75,9.17,broken clouds,0.0,0.0
323,Hobyo,SO,2020-04-18 01:25:18,5.35,48.53,83.91,71,63,9.01,light rain,0.5,0.0
324,Fairbanks,US,2020-04-18 01:20:53,64.84,-147.72,48.99,65,75,1.5,light rain,0.0,0.0
325,Samarai,PG,2020-04-18 01:25:18,-10.62,150.67,84.61,69,78,5.59,broken clouds,0.0,0.0
326,Ugoofaaru,MV,2020-04-18 01:21:06,5.67,73.0,85.35,74,17,11.03,light rain,0.25,0.0
327,Hanna,CA,2020-04-18 01:25:19,51.63,-111.9,37.74,72,100,14.23,light rain,0.17,0.0
328,Loandjili,CG,2020-04-18 01:25:19,-4.76,11.86,78.42,88,98,4.56,light rain,0.21,0.0
329,Beitbridge,ZW,2020-04-18 01:25:19,-22.22,30.0,69.84,70,1,14.25,clear sky,0.0,0.0
330,Ahuimanu,US,2020-04-18 01:25:20,21.44,-157.84,84.2,48,20,11.41,few clouds,0.0,0.0
331,Kupang,ID,2020-04-18 01:25:15,-10.17,123.58,87.8,70,20,10.29,few clouds,0.0,0.0
332,Ewa Beach,US,2020-04-18 01:25:20,21.32,-158.01,84.2,45,1,6.93,clear sky,0.0,0.0
333,Owo,NG,2020-04-18 01:25:20,7.2,5.59,75.49,86,57,6.02,broken clouds,0.0,0.0
334,Bay City,US,2020-04-18 01:22:44,43.59,-83.89,37.99,74,75,9.17,broken clouds,0.0,0.0
335,Rocha,UY,2020-04-18 01:25:21,-34.48,-54.33,57.96,90,19,3.96,few clouds,0.0,0.0
336,Dargaville,NZ,2020-04-18 01:25:21,-35.93,173.88,66.81,85,47,11.59,light rain,0.98,0.0
337,Wuzhou,CN,2020-04-18 01:25:21,23.48,111.32,72.68,78,95,0.83,overcast clouds,0.0,0.0
338,Sarakhs,IR,2020-04-18 01:25:22,36.54,61.16,60.98,47,90,6.62,overcast clouds,0.0,0.0
339,Spas-Klepiki,RU,2020-04-18 01:25:22,55.13,40.18,28.0,86,15,1.99,few clouds,0.0,0.0
340,Kautokeino,NO,2020-04-18 01:25:22,69.01,23.04,22.66,90,10,13.47,clear sky,0.0,0.0
341,Waihi Beach,NZ,2020-04-18 01:25:22,-37.4,175.93,72.0,71,55,8.01,light rain,0.0,0.0
342,Tabou,CI,2020-04-18 01:25:23,4.42,-7.35,80.87,88,99,10.02,overcast clouds,0.0,0.0
343,Rafaela,AR,2020-04-18 01:25:23,-31.25,-61.49,63.0,44,0,1.99,clear sky,0.0,0.0
344,Khani,GE,2020-04-18 01:25:23,41.96,42.96,41.0,100,90,3.36,fog,0.0,0.0
345,Vila Velha,BR,2020-04-18 01:25:24,-20.33,-40.29,75.2,78,90,13.87,overcast clouds,0.0,0.0
346,Katghora,IN,2020-04-18 01:25:24,22.5,82.55,78.91,19,43,5.32,scattered clouds,0.0,0.0
347,Leh,IN,2020-04-18 01:21:43,34.17,77.58,32.22,21,94,3.11,light snow,0.0,0.39
348,Soloneshnoye,RU,2020-04-18 01:25:25,51.65,84.32,39.96,61,0,3.62,clear sky,0.0,0.0
349,Peleduy,RU,2020-04-18 01:25:25,59.63,112.74,20.39,86,51,13.94,broken clouds,0.0,0.0
350,Ossora,RU,2020-04-18 01:25:25,59.24,163.07,26.42,90,0,8.9,clear sky,0.0,0.0
351,Honefoss,NO,2020-04-18 01:21:45,60.17,10.26,32.0,57,2,1.28,clear sky,0.0,0.0
352,Elk Plain,US,2020-04-18 01:25:26,47.05,-122.4,69.8,29,20,8.05,few clouds,0.0,0.0
353,Suoyarvi,RU,2020-04-18 01:25:26,62.08,32.35,29.61,96,14,8.72,few clouds,0.0,0.0
354,Lagunas,PE,2020-04-18 01:23:04,-5.23,-75.68,73.18,74,89,2.15,overcast clouds,0.0,0.0
355,Le Port,RE,2020-04-18 01:25:26,-20.94,55.29,75.2,73,27,13.87,scattered clouds,0.0,0.0
356,Klaksvik,FO,2020-04-18 01:25:26,62.23,-6.59,39.2,93,1,6.93,clear sky,0.0,0.0
357,Arawa,PG,2020-04-18 01:25:27,-6.21,155.54,85.84,63,71,0.27,light rain,0.34,0.0
358,Znamenskoye,RU,2020-04-18 01:22:53,57.13,73.83,46.51,70,98,11.68,overcast clouds,0.0,0.0
359,Gizo,SB,2020-04-18 01:25:05,-8.1,156.84,85.41,66,93,3.76,light rain,1.59,0.0
360,Huaicheng,CN,2020-04-18 01:25:27,23.91,112.19,73.85,73,97,2.1,overcast clouds,0.0,0.0
361,Port Lincoln,AU,2020-04-18 01:24:34,-34.73,135.87,63.01,67,88,10.31,light rain,0.68,0.0
362,Haines Junction,CA,2020-04-18 01:25:28,60.75,-137.51,43.16,58,99,2.73,overcast clouds,0.0,0.0
363,Sakaiminato,JP,2020-04-18 01:25:28,35.55,133.23,59.0,62,75,20.8,broken clouds,0.0,0.0
364,Pisco,PE,2020-04-18 01:25:28,-13.7,-76.22,70.0,77,25,13.87,scattered clouds,0.0,0.0
365,Gambo,CF,2020-04-18 01:25:29,4.65,22.26,73.74,75,87,5.77,light rain,0.91,0.0
366,Phalodi,IN,2020-04-18 01:25:29,27.13,72.37,81.25,30,10,9.37,clear sky,0.0,0.0
367,Sangar,RU,2020-04-18 01:25:29,63.92,127.47,12.65,76,0,0.25,clear sky,0.0,0.0
368,Pandan Niog,PH,2020-04-18 01:23:06,6.23,120.56,83.55,71,52,1.1,light rain,1.14,0.0
369,Lilongwe,MW,2020-04-18 01:25:30,-13.97,33.79,62.89,68,40,5.03,scattered clouds,0.0,0.0
370,Macomer,IT,2020-04-18 01:25:30,40.26,8.77,60.8,93,95,10.29,overcast clouds,0.0,0.0
371,Kendari,ID,2020-04-18 01:25:30,-3.94,122.5,83.68,75,18,2.19,few clouds,0.0,0.0
372,Carmen,MX,2020-04-18 01:21:33,18.63,-91.83,86.0,79,75,6.93,broken clouds,0.0,0.0
373,Betioky,MG,2020-04-18 01:25:31,-23.72,44.38,70.38,70,0,4.56,clear sky,0.0,0.0
374,Namatanai,PG,2020-04-18 01:24:46,-3.67,152.43,82.62,72,99,4.27,overcast clouds,0.0,0.0
375,Spencer,US,2020-04-18 01:25:31,43.14,-95.14,44.6,45,1,8.05,clear sky,0.0,0.0
376,Bengkulu,ID,2020-04-18 01:25:31,-3.8,102.27,77.99,83,74,5.35,light rain,1.76,0.0
377,Kibala,TD,2020-04-18 01:25:32,9.11,18.35,87.8,38,3,3.36,clear sky,0.0,0.0
378,Nikolskiy,RU,2020-04-18 01:25:32,60.92,34.06,30.34,97,47,6.49,scattered clouds,0.0,0.0
379,Aykhal,RU,2020-04-18 01:25:32,66.0,111.5,5.0,65,53,4.47,broken clouds,0.0,0.0
380,Huarmey,PE,2020-04-18 01:25:32,-10.07,-78.15,74.01,73,65,7.4,broken clouds,0.0,0.0
381,Ornskoldsvik,SE,2020-04-18 01:25:32,63.29,18.72,32.0,92,0,12.75,clear sky,0.0,0.0
382,Marawi,PH,2020-04-18 01:25:33,8.0,124.29,78.04,49,29,1.66,scattered clouds,0.0,0.0
383,Kahului,US,2020-04-18 01:23:43,20.89,-156.47,82.4,54,40,19.46,scattered clouds,0.0,0.0
384,Pacific Grove,US,2020-04-18 01:25:33,36.62,-121.92,57.0,60,100,10.11,overcast clouds,0.0,0.0
385,Parakou,BJ,2020-04-18 01:25:34,9.34,2.63,81.09,67,70,11.21,broken clouds,0.0,0.0
386,Acarau,BR,2020-04-18 01:25:35,-2.89,-40.12,76.32,88,72,3.94,light rain,1.7,0.0
387,Beloha,MG,2020-04-18 01:25:35,-25.17,45.05,71.24,67,0,2.8,clear sky,0.0,0.0
388,Magadan,RU,2020-04-18 01:25:36,59.57,150.8,19.09,96,100,16.8,snow,0.0,1.73
389,Aswan,EG,2020-04-18 01:25:36,24.09,32.91,68.0,40,48,25.28,scattered clouds,0.0,0.0
390,Mahajanga,MG,2020-04-18 01:25:36,-15.72,46.32,69.8,88,20,4.7,few clouds,0.0,0.0
391,Bintulu,MY,2020-04-18 01:25:36,3.17,113.03,84.2,79,75,6.93,broken clouds,0.0,0.0
392,Viedma,AR,2020-04-18 01:25:37,-40.81,-63.0,75.92,35,64,16.78,broken clouds,0.0,0.0
393,Balod,IN,2020-04-18 01:25:37,20.73,81.2,80.94,30,17,5.79,few clouds,0.0,0.0
394,Tecolutla,MX,2020-04-18 01:25:37,20.48,-97.02,84.2,74,75,6.93,broken clouds,0.0,0.0
395,Maldonado,UY,2020-04-18 01:25:37,-34.67,-54.92,61.0,100,20,6.93,few clouds,0.0,0.0
396,Turbiv,UA,2020-04-18 01:25:38,49.35,28.72,40.15,71,25,6.04,scattered clouds,0.0,0.0
397,Lander,US,2020-04-18 01:25:38,42.83,-108.73,48.99,36,1,4.7,clear sky,0.0,0.0
398,Sobolevo,RU,2020-04-18 01:25:38,54.43,31.9,32.18,87,14,11.41,few clouds,0.0,0.0
399,Gobabis,NA,2020-04-18 01:25:38,-22.45,18.97,60.8,77,0,24.16,clear sky,0.0,0.0
400,Nadvoitsy,RU,2020-04-18 01:25:38,63.87,34.32,31.69,93,95,12.46,overcast clouds,0.0,0.0
401,Ucluelet,CA,2020-04-18 01:25:39,48.93,-125.55,63.0,81,20,4.7,few clouds,0.0,0.0
402,Thyboron,DK,2020-04-18 01:25:39,56.7,8.21,35.01,84,0,7.11,clear sky,0.0,0.0
403,Chimbote,PE,2020-04-18 01:25:39,-9.09,-78.58,71.78,81,5,7.58,clear sky,0.0,0.0
404,Richards Bay,ZA,2020-04-18 01:25:39,-28.78,32.04,68.18,80,0,7.09,clear sky,0.0,0.0
405,Santa Maria,BR,2020-04-18 01:25:40,-29.68,-53.81,60.8,77,33,4.7,scattered clouds,0.0,0.0
406,Kavaratti,IN,2020-04-18 01:25:40,10.57,72.64,84.33,68,26,3.53,scattered clouds,0.0,0.0
407,Kaeo,NZ,2020-04-18 01:25:40,-35.1,173.78,68.0,87,56,5.99,light rain,0.81,0.0
408,Bani Walid,LY,2020-04-18 01:25:41,31.76,13.99,61.75,63,22,2.48,few clouds,0.0,0.0
409,Narsaq,GL,2020-04-18 01:24:48,60.92,-46.05,30.2,68,97,14.99,overcast clouds,0.0,0.0
410,Gamba,GA,2020-04-18 01:25:41,-2.65,10.0,79.41,88,100,10.29,light rain,0.11,0.0
411,Galle,LK,2020-04-18 01:25:40,6.04,80.22,79.7,85,31,7.02,light rain,0.4,0.0
412,Podyuga,RU,2020-04-18 01:25:42,61.09,40.86,28.58,97,100,4.74,overcast clouds,0.0,0.0
413,Camopi,GF,2020-04-18 01:25:42,3.17,-52.32,75.07,92,97,2.17,light rain,1.47,0.0
414,Moree,AU,2020-04-18 01:25:42,-29.47,149.85,68.0,45,100,9.17,overcast clouds,0.0,0.0
415,Nouadhibou,MR,2020-04-18 01:25:43,20.93,-17.03,64.4,88,14,12.75,few clouds,0.0,0.0
416,Pauini,BR,2020-04-18 01:25:43,-7.71,-66.98,72.93,90,20,1.63,light rain,0.37,0.0
417,Whitehorse,CA,2020-04-18 01:22:43,60.72,-135.05,53.6,32,75,3.36,broken clouds,0.0,0.0
418,Mogadishu,SO,2020-04-18 01:25:43,2.04,45.34,83.17,75,97,8.95,light rain,0.69,0.0
419,Rio Grande,BR,2020-04-18 01:22:21,-32.03,-52.1,53.01,94,2,8.9,clear sky,0.0,0.0
420,Lima,PE,2020-04-18 01:25:44,-12.04,-77.03,69.8,83,63,8.05,broken clouds,0.0,0.0
421,San Rafael,AR,2020-04-18 01:22:43,-34.62,-68.33,71.37,33,1,13.8,clear sky,0.0,0.0
422,Santa Cruz,BO,2020-04-18 01:25:45,-17.8,-63.17,77.0,41,40,9.17,scattered clouds,0.0,0.0
423,Veraval,IN,2020-04-18 01:25:45,20.9,70.37,79.27,57,2,11.59,clear sky,0.0,0.0
424,Causapscal,CA,2020-04-18 01:25:45,48.35,-67.23,23.9,90,65,5.84,broken clouds,0.0,0.0
425,Vanavara,RU,2020-04-18 01:25:46,60.34,102.28,22.39,92,34,8.03,scattered clouds,0.0,0.0
426,Putina,PE,2020-04-18 01:23:04,-15.47,-69.43,40.73,26,98,12.17,overcast clouds,0.0,0.0
427,Conil,FR,2020-04-18 01:25:46,44.97,3.72,41.34,70,100,4.74,overcast clouds,0.0,0.0
428,Marinette,US,2020-04-18 01:25:46,45.1,-87.63,42.8,35,1,3.36,clear sky,0.0,0.0
429,Komsomolskiy,UZ,2020-04-18 01:25:47,40.43,71.72,53.6,66,17,6.93,few clouds,0.0,0.0
430,Santa Rosa,PH,2020-04-18 01:22:39,14.31,121.11,87.01,66,75,8.05,broken clouds,0.0,0.0
431,Crossville,US,2020-04-18 01:25:47,35.95,-85.03,62.6,48,20,9.17,few clouds,0.0,0.0
432,Rawson,AR,2020-04-18 01:24:16,-43.3,-65.1,80.2,34,31,23.35,scattered clouds,0.0,0.0
433,Aguimes,ES,2020-04-18 01:25:47,27.91,-15.45,68.0,68,75,2.24,broken clouds,0.0,0.0
434,Deep River,CA,2020-04-18 01:25:48,46.1,-77.5,41.0,38,90,3.36,overcast clouds,0.0,0.0
435,Bereznik,RU,2020-04-18 01:25:48,62.86,42.71,27.68,98,74,3.83,broken clouds,0.0,0.0
436,Imeni Poliny Osipenko,RU,2020-04-18 01:25:48,52.42,136.49,33.66,81,60,12.44,light snow,0.0,0.21
437,Conceicao Do Araguaia,BR,2020-04-18 01:25:48,-8.26,-49.26,74.43,90,97,2.75,light rain,2.59,0.0
438,Sitka,US,2020-04-18 01:25:49,57.05,-135.33,51.8,76,75,4.7,broken clouds,0.0,0.0
439,La Rioja,ES,2020-04-18 01:25:49,42.25,-2.5,51.8,93,20,1.12,few clouds,0.0,0.0
440,Bria,CF,2020-04-18 01:25:49,6.54,21.99,73.08,41,98,1.23,overcast clouds,0.0,0.0
441,Tura,IN,2020-04-18 01:24:55,25.52,90.22,68.0,86,42,2.1,light rain,1.58,0.0
442,Hovd,MN,2020-04-18 01:25:49,48.01,91.64,39.51,46,32,1.3,scattered clouds,0.0,0.0
443,Sergeyevka,KZ,2020-04-18 01:25:50,53.88,67.42,47.46,72,75,8.28,light rain,0.6,0.0
444,Carauari,BR,2020-04-18 01:21:46,-4.88,-66.9,74.95,93,74,2.39,light rain,2.09,0.0
445,Trairi,BR,2020-04-18 01:25:50,-3.28,-39.27,78.87,82,54,5.48,light rain,0.16,0.0
446,Svetlyy,RU,2020-04-18 01:25:50,54.67,20.13,30.2,92,0,8.95,clear sky,0.0,0.0
447,Sehithwa,BW,2020-04-18 01:25:50,-20.47,22.72,75.65,32,47,2.3,scattered clouds,0.0,0.0
448,Bethel,US,2020-04-18 01:23:16,41.37,-73.41,37.99,86,90,5.03,light rain,0.0,0.0
449,Oranjestad,AW,2020-04-18 01:25:11,12.52,-70.03,80.6,78,20,19.46,few clouds,0.0,0.0
450,Wonthaggi,AU,2020-04-18 01:25:52,-38.6,145.59,55.0,94,99,5.01,light rain,0.36,0.0
451,Barrhead,GB,2020-04-18 01:25:52,55.8,-4.39,41.0,85,75,12.75,broken clouds,0.0,0.0
452,Topchanchi,IN,2020-04-18 01:25:52,23.9,86.2,76.64,59,36,3.49,scattered clouds,0.0,0.0
453,Tazovskiy,RU,2020-04-18 01:25:52,67.47,78.7,35.42,99,100,16.73,overcast clouds,0.0,0.0
454,Taoudenni,ML,2020-04-18 01:25:52,22.68,-3.98,91.24,20,7,7.23,clear sky,0.0,0.0
455,Havre-Saint-Pierre,CA,2020-04-18 01:24:28,50.23,-63.6,24.8,68,1,8.05,clear sky,0.0,0.0
456,Sault Sainte Marie,CA,2020-04-18 01:21:30,46.52,-84.33,35.6,47,1,6.93,clear sky,0.0,0.0
457,Biasca,CH,2020-04-18 01:25:53,46.36,8.97,48.2,81,97,1.12,overcast clouds,0.0,0.0
458,Svetlogorsk,BY,2020-04-18 01:25:53,52.63,29.73,34.38,82,16,9.51,few clouds,0.0,0.0
459,Klyuchevskiy,RU,2020-04-18 01:25:53,53.53,119.45,25.59,67,100,11.81,overcast clouds,0.0,0.0
460,Assiniboia,CA,2020-04-18 01:22:17,49.63,-105.98,48.85,48,100,18.28,overcast clouds,0.0,0.0
461,Guerrero Negro,MX,2020-04-18 01:25:54,27.98,-114.06,67.17,56,36,16.15,scattered clouds,0.0,0.0
462,Araouane,ML,2020-04-18 01:25:54,18.9,-3.53,89.11,18,0,8.84,clear sky,0.0,0.0
463,Hami,CN,2020-04-18 01:25:54,42.8,93.45,58.06,25,24,7.29,few clouds,0.0,0.0
464,Peniche,PT,2020-04-18 01:25:55,39.36,-9.38,53.01,92,0,2.01,clear sky,0.0,0.0
465,Oyem,GA,2020-04-18 01:25:55,1.6,11.58,69.48,82,93,3.11,light rain,1.64,0.0
466,Koumac,NC,2020-04-18 01:25:56,-20.57,164.28,80.65,67,91,2.26,overcast clouds,0.0,0.0
467,Imbituba,BR,2020-04-18 01:23:56,-28.24,-48.67,68.0,82,19,6.93,light rain,0.56,0.0
